.pl 16959
CisloVydejky;DatumVydeje;CisloOdberatele;NazevOdberatele;CisloKarty;NazevZbozi;MernaJednotka;Rabat;ProdCena;SazbaD;VKart;Vydano;Zisk
--DATA--
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;0405$;Žabka 400g zmìkèovaè$;ks$;-2.00$;20.31$;21$;15$;3$;10.65
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-2.00$;16.91$;21$;25$;2$;5.38
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;20$;28.20
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;2613$;Krém na ruce Vakavo 100ml s glycerinem$;ks$;-2.00$;9.26$;21$;25$;2$;5.46
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;6$;60.12
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;3621$;Univerzal Hit Industry 5l$;kan$;-2.00$;53.58$;21$;0$;1$;16.79
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;10$;160.00
00043$;737794$;03926$;Krajská nemocnice Liberec   2422$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;3$;26.64
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;3$;18.21
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;0573$;Sáèky do koše 30l 49x60 /50ks bílé/trans$;rol$;-2.00$;11.66$;21$;40$;40$;86.40
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;1008$;Cleamen 302/402 1l osvìžovaè-neutralizát$;ks$;-2.00$;151.87$;21$;12$;2$;65.52
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;2$;40.78
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;2365$;Tekuté mýdlo 500ml Clear Body Oceán$;Ks$;-2.00$;20.28$;21$;12$;10$;43.80
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;20$;28.20
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;2613$;Krém na ruce Vakavo 100ml s glycerinem$;ks$;-2.00$;9.26$;21$;25$;6$;16.38
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;10$;100.20
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;12$;192.00
00044$;737794$;03929$;Krajská nemocnice Liberec   2432$;4736$;WC závìs Kostka levandule 40g$;ks$;-2.00$;9.34$;21$;24$;5$;11.70
00045$;737794$;03928$;Krajská nemocnice Liberec   2443$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;3$;18.21
00045$;737794$;03928$;Krajská nemocnice Liberec   2443$;2021$;Vatové tyèinky 160ks Linteo náplò$;ks$;-2.00$;12.41$;21$;60$;3$;7.53
00045$;737794$;03928$;Krajská nemocnice Liberec   2443$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;1$;6.19
00046$;737794$;03931$;Krajská nemocnice Liberec   2454$;0114$;Univerzal HIT 500g jablko$;ks$;-2.00$;18.30$;21$;20$;3$;15.57
00046$;737794$;03931$;Krajská nemocnice Liberec   2454$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00046$;737794$;03931$;Krajská nemocnice Liberec   2454$;3621$;Univerzal Hit Industry 5l$;kan$;-2.00$;53.58$;21$;0$;1$;16.79
00047$;737794$;03933$;Krajská nemocnice Liberec   2511RTG$;2365$;Tekuté mýdlo 500ml Clear Body Oceán$;Ks$;-2.00$;20.28$;21$;12$;6$;26.28
00047$;737794$;03933$;Krajská nemocnice Liberec   2511RTG$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00047$;737794$;03933$;Krajská nemocnice Liberec   2511RTG$;4399$;Tekuté mýdlo 500ml Clear Body Aloe$;ks$;-2.00$;20.28$;21$;12$;6$;26.28
00048$;737794$;03934$;Krajská nemocnice Liberec   2521$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;2$;12.14
00048$;737794$;03934$;Krajská nemocnice Liberec   2521$;0696$;Hùl kovová 130cm jemný závit$;ks$;-2.00$;18.85$;21$;24$;2$;16.74
00048$;737794$;03934$;Krajská nemocnice Liberec   2521$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;5$;39.55
00048$;737794$;03934$;Krajská nemocnice Liberec   2521$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;5$;39.55
00048$;737794$;03934$;Krajská nemocnice Liberec   2521$;1725$;Smeták PE závit jemný 5120 EKO$;ks$;-2.00$;48.94$;21$;12$;2$;11.72
00048$;737794$;03934$;Krajská nemocnice Liberec   2521$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00049$;737794$;03935$;Krajská nemocnice Liberec   2542$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;2$;12.14
00049$;737794$;03935$;Krajská nemocnice Liberec   2542$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;2$;40.78
00049$;737794$;03935$;Krajská nemocnice Liberec   2542$;2377$;Dekalko na vodní kámen 150g /3sáèku á50g$;ks$;-2.00$;33.76$;21$;10$;3$;13.53
00049$;737794$;03935$;Krajská nemocnice Liberec   2542$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00049$;737794$;03935$;Krajská nemocnice Liberec   2542$;4373$;\NEM\kartáè zkumavka prùmìr 8mm štìtina$;ks$;-2.00$;17.95$;21$;25$;100$;383.00
00049$;737794$;03935$;Krajská nemocnice Liberec   2542$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;2$;12.38
00049$;737794$;03935$;Krajská nemocnice Liberec   2542$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;4$;35.52
00050$;737794$;03937$;Krajská nemocnice Liberec   2612$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;2$;40.78
00050$;737794$;03937$;Krajská nemocnice Liberec   2612$;5783$;Milit myèka èistiè 250ml$;ks$;-2.00$;46.50$;21$;14$;2$;29.16
00050$;737794$;03937$;Krajská nemocnice Liberec   2612$;5975$;GO proti plísni 500ml MR chlorový èistiè$;ks$;-2.00$;27.31$;21$;12$;1$;6.51
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;0943$;Univerzal Krystal   5l modrý$;kan$;-2.00$;84.10$;21$;0$;1$;22.72
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;2365$;Tekuté mýdlo 500ml Clear Body Oceán$;Ks$;-2.00$;20.28$;21$;12$;4$;17.52
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;5$;50.10
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;5$;80.00
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;4798$;Prášek Rex 4dávky Color$;ks$;-2.00$;22.50$;21$;20$;1$;10.64
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;4$;24.76
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;5$;44.40
00051$;737794$;03939$;Krajská nemocnice Liberec   2633$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;5$;39.55
00052$;737794$;03940$;Krajská nemocnice Liberec   2636$;1464$;Nádobí Lena Industrial 5kg$;kan$;-2.00$;51.98$;21$;0$;1$;15.98
00052$;737794$;03940$;Krajská nemocnice Liberec   2636$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00052$;737794$;03940$;Krajská nemocnice Liberec   2636$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;5$;80.00
00052$;737794$;03940$;Krajská nemocnice Liberec   2636$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;5$;30.95
00053$;737794$;03941$;Krajská nemocnice Liberec   2642$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;3$;18.21
00053$;737794$;03941$;Krajská nemocnice Liberec   2642$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;4$;25.00
00054$;737794$;03942$;Krajská nemocnice Liberec   2711$;0114$;Univerzal HIT 500g jablko$;ks$;-2.00$;18.30$;21$;20$;2$;10.38
00054$;737794$;03942$;Krajská nemocnice Liberec   2711$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;1$;6.07
00054$;737794$;03942$;Krajská nemocnice Liberec   2711$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00054$;737794$;03942$;Krajská nemocnice Liberec   2711$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;1$;6.25
00054$;737794$;03942$;Krajská nemocnice Liberec   2711$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;1$;7.91
00055$;737794$;03944$;Krajská nemocnice Liberec   2731$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;3$;21.21
00055$;737794$;03944$;Krajská nemocnice Liberec   2731$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00055$;737794$;03944$;Krajská nemocnice Liberec   2731$;1586$;Hadr na podlahu bílý Aratex 2 50x60cm$;ks$;-2.00$;9.05$;21$;50$;2$;6.80
00055$;737794$;03944$;Krajská nemocnice Liberec   2731$;5975$;GO proti plísni 500ml MR chlorový èistiè$;ks$;-2.00$;27.31$;21$;12$;2$;13.02
00055$;737794$;03944$;Krajská nemocnice Liberec   2731$;5990$;Utìrka UNI Petr 38x38cm 110g rùžová$;ks$;-2.00$;3.81$;21$;0$;8$;13.52
00056$;737794$;03945$;Krajská nemocnice Liberec   2733$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00056$;737794$;03945$;Krajská nemocnice Liberec   2733$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;20$;28.20
00056$;737794$;03945$;Krajská nemocnice Liberec   2733$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;2$;20.04
00056$;737794$;03945$;Krajská nemocnice Liberec   2733$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;2$;32.00
00056$;737794$;03945$;Krajská nemocnice Liberec   2733$;5758$;Krystal Sanan 1l Klasik dezinf.bez vùnì$;ks$;-2.00$;24.01$;21$;12$;2$;14.16
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;0180$;Motouz POP  250g  1200 m/kg$;ks$;-2.00$;35.88$;21$;8$;2$;15.76
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;5$;30.35
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;5$;35.35
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;0607$;Utìrka UNI Petr 38x38cm 110g modrá$;ks$;-2.00$;3.81$;21$;440$;30$;50.70
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;2$;40.78
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;30$;42.30
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;5$;50.10
00057$;737794$;03946$;Krajská nemocnice Liberec   2741$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;30$;480.00
00058$;737794$;03948$;Krajská nemocnice Liberec   2761$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;5$;50.10
00058$;737794$;03948$;Krajská nemocnice Liberec   2761$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;5$;80.00
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;0178$;Finish prášek 2,5kg$;ks$;-2.00$;179.20$;21$;6$;2$;175.00
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;0180$;Motouz POP  250g  1200 m/kg$;ks$;-2.00$;35.88$;21$;8$;8$;63.04
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;0203$;Milit myèka sùl 1,5kg$;ks$;-2.00$;38.90$;21$;8$;5$;95.15
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;7$;42.49
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;20$;141.40
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;3$;34.20
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;0990$;Houbièka nádobí s dráž MAXI 10x15x5c žlu$;ks$;-2.00$;13.50$;21$;0$;18$;81.18
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;10$;79.10
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1303$;WC souprava 4322 bílá prumìr 85mm$;ks$;-2.00$;47.17$;21$;30$;10$;71.60
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1379$;Prachovka jemná  40x40cm$;ks$;-2.00$;6.84$;21$;50$;8$;15.52
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;5$;39.55
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1429$;Høeben PLOCHÝ rodinný závìs$;ks$;-2.00$;5.40$;21$;20$;10$;16.50
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1464$;Nádobí Lena Industrial 5kg$;kan$;-2.00$;51.98$;21$;0$;2$;31.96
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1743$;Smetáèek PE 5220 EKO ruèní$;ks$;-2.00$;28.54$;21$;10$;2$;8.10
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;1761$;Souprava smetáèek+lopatka 5220 EKO s gum$;ks$;-2.00$;38.11$;21$;24$;2$;10.96
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;2136$;Stìrka podlaha plast 45cm s holí 50326$;ks$;-2.00$;111.90$;21$;6$;3$;117.96
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;11$;176.00
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;5$;31.25
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;7$;43.33
00060$;737794$;03949$;Krajská nemocnice Liberec   2811$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;10$;88.80
00061$;737794$;05464$;Krajská nemocnice Liberec 3214 TURN$;0180$;Motouz POP  250g  1200 m/kg$;ks$;-2.00$;35.88$;21$;8$;1$;7.88
00061$;737794$;05464$;Krajská nemocnice Liberec 3214 TURN$;1356$;Šampon Primo 500ml Bøíza Clear$;ks$;-2.00$;13.40$;21$;15$;1$;2.90
00062$;737794$;05443$;Krajská nemocnice Liberec 3262 TURN$;0180$;Motouz POP  250g  1200 m/kg$;ks$;-2.00$;35.88$;21$;8$;3$;23.64
00062$;737794$;05443$;Krajská nemocnice Liberec 3262 TURN$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00063$;737794$;05454$;Krajská nemocnice Liberec 3271 TURN$;0607$;Utìrka UNI Petr 38x38cm 110g modrá$;ks$;-2.00$;3.81$;21$;440$;50$;84.50
00063$;737794$;05454$;Krajská nemocnice Liberec 3271 TURN$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00064$;737794$;05444$;Krajská nemocnice Liberec 3342 TURN$;2021$;Vatové tyèinky 160ks Linteo náplò$;ks$;-2.00$;12.41$;21$;60$;3$;7.53
00064$;737794$;05444$;Krajská nemocnice Liberec 3342 TURN$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;4$;31.64
00065$;737794$;05453$;Krajská nemocnice Liberec 3412 TURN$;0203$;Milit myèka sùl 1,5kg$;ks$;-2.00$;38.90$;21$;8$;1$;19.03
00065$;737794$;05453$;Krajská nemocnice Liberec 3412 TURN$;0387$;Okna Iron 500ml industrial$;ks$;-2.00$;11.67$;21$;8$;1$;1.97
00065$;737794$;05453$;Krajská nemocnice Liberec 3412 TURN$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;2$;40.78
00065$;737794$;05453$;Krajská nemocnice Liberec 3412 TURN$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;3$;48.00
00066$;737794$;05458$;Krajská nemocnice Liberec 3511 TURN$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;0114$;Univerzal HIT 500g jablko$;ks$;-2.00$;18.30$;21$;20$;5$;25.95
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;5$;30.35
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;0607$;Utìrka UNI Petr 38x38cm 110g modrá$;ks$;-2.00$;3.81$;21$;440$;5$;8.45
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;3$;34.20
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;0999$;Utìrka UNI Petr 34x38cm 110g zelená$;ks$;-2.00$;3.81$;21$;500$;5$;8.45
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;5$;50.10
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;5$;44.40
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;5990$;Utìrka UNI Petr 38x38cm 110g rùžová$;ks$;-2.00$;3.81$;21$;0$;5$;8.45
00067$;737794$;05445$;Krajská nemocnice Liberec 3741 TURN$;5991$;Utìrka UNI Petr 38x38cm 110g žlutá$;ks$;-2.00$;3.81$;21$;440$;5$;8.45
00068$;737794$;05460$;Krajská nemocnice Liberec 3811 TURN$;3329$;Holicí pìna Insette 250ml Sensitive$;ks$;-2.00$;35.62$;21$;12$;2$;25.44
00068$;737794$;05460$;Krajská nemocnice Liberec 3811 TURN$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;3$;23.73
00068$;737794$;05460$;Krajská nemocnice Liberec 3811 TURN$;2377$;Dekalko na vodní kámen 150g /3sáèku á50g$;ks$;-2.00$;33.76$;21$;10$;2$;9.02
00068$;737794$;05460$;Krajská nemocnice Liberec 3811 TURN$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;3$;23.73
00069$;737794$;05451$;Krajská nemocnice Liberec   3832$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;2$;14.14
00069$;737794$;05451$;Krajská nemocnice Liberec   3832$;0635$;Konkor 101 300ml støední$;ks$;-2.00$;44.10$;21$;10$;3$;44.10
00069$;737794$;05451$;Krajská nemocnice Liberec   3832$;0923$;Vìdro PVC  5l s mìrkou$;ks$;-2.00$;31.73$;21$;0$;2$;15.66
00069$;737794$;05451$;Krajská nemocnice Liberec   3832$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00069$;737794$;05451$;Krajská nemocnice Liberec   3832$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00069$;737794$;05451$;Krajská nemocnice Liberec   3832$;1586$;Hadr na podlahu bílý Aratex 2 50x60cm$;ks$;-2.00$;9.05$;21$;50$;5$;17.00
00069$;737794$;05451$;Krajská nemocnice Liberec   3832$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00070$;737794$;07812$;Krajská nemocnice Liberec  4212 FRÝ$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;12$;74.28
00071$;737794$;11629$;Krajská nemocnice Liberec  4411 FRÝ$;2451$;Dávkovaè mýdla 500ml bílý CN$;ks$;-2.00$;203.19$;21$;24$;1$;68.56
00072$;737794$;08096$;Krajská nemocnice Liberec  4812 FRÝ$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;1$;6.07
00072$;737794$;08096$;Krajská nemocnice Liberec  4812 FRÝ$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;5$;39.55
00073$;737794$;09276$;Krajská nemocnice Liberec  4813 FRÝ$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;2$;12.14
00073$;737794$;09276$;Krajská nemocnice Liberec  4813 FRÝ$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;4$;31.64
00074$;737794$;03956$;Krajská nemocnice Liberec   6071$;0990$;Houbièka nádobí s dráž MAXI 10x15x5c žlu$;ks$;-2.00$;13.50$;21$;0$;10$;45.10
00075$;737794$;03759$;Krajská nemocnice Liberec  8253 FRÝ$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;1$;6.07
00075$;737794$;03759$;Krajská nemocnice Liberec  8253 FRÝ$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-2.00$;16.91$;21$;25$;3$;8.07
00075$;737794$;03759$;Krajská nemocnice Liberec  8253 FRÝ$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;5$;7.05
00075$;737794$;03759$;Krajská nemocnice Liberec  8253 FRÝ$;2613$;Krém na ruce Vakavo 100ml s glycerinem$;ks$;-2.00$;9.26$;21$;25$;6$;16.38
00076$;737794$;03964$;Krajská nemocnice Liberec   8414$;2521$;Koš PVC 12L kulatý dìrovaný èerven.31x29$;ks$;-2.00$;39.81$;21$;24$;3$;29.73
00077$;737794$;02963$;Krajská nemocnice Liberec   8435$;4399$;Tekuté mýdlo 500ml Clear Body Aloe$;ks$;-2.00$;20.28$;21$;12$;2$;8.76
00077$;737794$;02963$;Krajská nemocnice Liberec   8435$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;2$;12.38
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;8$;48.56
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;12$;84.84
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;0826$;Hadr na podlahu tkaný SOÒA 60x60cm$;ks$;-2.00$;19.47$;21$;50$;10$;52.40
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;0990$;Houbièka nádobí s dráž MAXI 10x15x5c žlu$;ks$;-2.00$;13.50$;21$;0$;12$;54.12
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;1208$;Mop NN bavlnìný prováz. jemný závit 160g$;ks$;-2.00$;31.58$;21$;50$;2$;8.20
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;1761$;Souprava smetáèek+lopatka 5220 EKO s gum$;ks$;-2.00$;38.11$;21$;24$;2$;10.96
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-2.00$;16.91$;21$;25$;6$;16.14
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;8$;49.52
00078$;737794$;03966$;Krajská nemocnice Liberec   8451$;5381$;Vìdro PVC 10l mìrka Jolly$;ks$;-2.00$;49.23$;21$;0$;2$;42.66
00079$;737794$;09421$;Krajská nemocnice Liberec   8424$;2403$;Gumové rukavice DOVOZ è.10-XL        /12$;pár$;-2.00$;9.33$;21$;240$;3$;4.59
